row_type,seed,grammar,condition,cleanup,feature_type,state_dim,num_states,feature_dim,episodes,eta,alpha,gamma,lambda,noise_start,noise_end,write_fraction,final_test_accuracy,final_return,state_tracking_accuracy,transition_accuracy,seen_transition_accuracy,unseen_transition_accuracy,episodes_to_80,episodes_to_90,episode,mean_train_return,test_accuracy,avg_td_error,avg_trace_norm,state_id,symbol,seen_in_training,true_next_state,pred_next_state,correct
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3254081709427432,0.125,nan,nan,nan,nan,250,-0.004016064257028112,0.44,0.08793052765413333,1.8635211227386341,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3035136558573471,0.125,nan,nan,nan,nan,500,-0.032,0.5,0.08663363779293431,1.8861063709561317,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35941614626438945,0.375,nan,nan,nan,nan,750,0.056,0.5,0.08849577425907215,1.8781988792162398,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2570160258821759,0.0,nan,nan,nan,nan,1000,-0.056,0.495,0.08759447405282673,1.8893108888197616,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33819878113008806,0.125,nan,nan,nan,nan,1250,-0.016,0.534,0.08871273214236379,1.8872713736263462,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33819878113008806,0.125,nan,nan,nan,nan,1500,0.0,0.518,0.08918586740225934,1.8762603122607993,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36385524038823264,0.125,nan,nan,nan,nan,1750,0.032,0.504,0.08777538837750248,1.8841112493164756,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2570160258821759,0.0,nan,nan,nan,nan,2000,0.016,0.495,0.08816297905720273,1.8735447956571964,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36385524038823264,0.125,nan,nan,nan,nan,2250,-0.024,0.493,0.08699840620489163,1.889276470445676,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42314348055074863,0.25,nan,nan,nan,nan,2500,-0.032,0.503,0.08623274083988187,1.8810387737349812,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28703634038070874,0.125,nan,nan,nan,nan,2750,-0.008,0.456,0.08979899576887937,1.8378648454588722,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3910164773154766,0.125,nan,nan,nan,nan,3000,0.072,0.455,0.08683247486484089,1.8653414291269828,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.33819878113008806,0.125,nan,nan,nan,nan,3250,-0.04,0.448,0.08792962000774207,1.8792488240116567,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25423218719434204,0.0,nan,nan,nan,nan,3500,-0.12,0.485,0.08688037971299649,1.8672780365519903,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39425174930404033,0.125,nan,nan,nan,nan,3750,0.024,0.477,0.085505209459762,1.8776364795846894,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1906553306748928,0.0,nan,nan,nan,nan,4000,-0.032,0.488,0.08784119453356994,1.8556668029589292,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4085471371604845,0.125,nan,nan,nan,nan,4250,-0.016,0.481,0.09142240083564752,1.844685973987086,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23271386652622075,0.25,nan,nan,nan,nan,4500,-0.024,0.504,0.0861016851587419,1.8580531772299582,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2269204725001881,0.0,nan,nan,nan,nan,4750,0.08,0.476,0.08631413210800322,1.891439693743561,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.46046196674441353,0.25,nan,nan,nan,nan,5000,-0.032,0.4,0.08837349155941993,1.9286707953557192,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31020991648483937,0.25,nan,nan,nan,nan,1,-1.0,0.495,0.08333333333333333,1.8702996239882985,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22360996162816943,0.25,nan,nan,nan,nan,250,0.012048192771084338,0.552,0.0879895512520875,1.87443055385175,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22835001128583252,0.25,nan,nan,nan,nan,500,-0.064,0.5,0.08596536250864435,1.885840130102911,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09893913174328493,0.0,nan,nan,nan,nan,750,0.0,0.5,0.08766995068715829,1.8886786214190734,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1972763524189301,0.25,nan,nan,nan,nan,1000,0.008,0.5,0.0875055140312728,1.8801870583778062,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09893913174328493,0.125,nan,nan,nan,nan,1250,0.032,0.494,0.0883938738823715,1.8827910006601105,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28350011285832516,0.125,nan,nan,nan,nan,1500,0.056,0.438,0.08889436762463968,1.8610382995739483,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15243397787976826,0.0,nan,nan,nan,nan,1750,-0.04,0.5,0.08732750645892084,1.864048147195486,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17372658189752463,0.25,nan,nan,nan,nan,2000,-0.016,0.583,0.08794581963032679,1.882371638253961,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2180422842525017,0.125,nan,nan,nan,nan,2250,0.024,0.492,0.08697520018305079,1.8870714690102581,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07320743360168536,0.0,nan,nan,nan,nan,2500,-0.064,0.552,0.08651144300987136,1.9025936131666654,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22360996162816943,0.25,nan,nan,nan,nan,2750,0.064,0.552,0.09043397307314328,1.9686982810952396,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15243397787976826,0.0,nan,nan,nan,nan,3000,0.104,0.5,0.08721628661283808,1.9607858229235757,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20457452411406216,0.125,nan,nan,nan,nan,3250,0.008,0.552,0.08806104370313791,1.9633290669938395,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20457452411406216,0.125,nan,nan,nan,nan,3500,0.08,0.552,0.08723508881047524,2.0761464109515653,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28951922353472276,0.25,nan,nan,nan,nan,3750,-0.104,0.5,0.08611190738298984,2.2306032156610254,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32473102099164847,0.375,nan,nan,nan,nan,4000,-0.112,0.464,0.08846274604683328,2.0511751674429335,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28951922353472276,0.25,nan,nan,nan,nan,4250,0.016,0.555,0.09192177763599066,1.9870144044613711,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1883981641712437,0.125,nan,nan,nan,nan,4500,-0.008,0.5,0.08672867219752,2.1139401248086096,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1883981641712437,0.125,nan,nan,nan,nan,4750,0.024,0.519,0.08615461229310466,2.4124136791927575,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,sparse_terminal_rl,nearest,exact_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1883981641712437,0.125,nan,nan,nan,nan,5000,-0.016,0.552,0.08803655217029993,2.384015580746576,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7353848468888722,0.875,nan,nan,nan,nan,1,-1.0,0.47,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,250,0.9759036144578314,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,1750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,2750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,3750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4250,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4500,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,4750,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,supervised_baseline,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,5000,1.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28259724625686555,0.25,nan,nan,nan,nan,1,-2.0,0.534,1.0000202360330144,1.9190330823648107,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4052366262884659,0.625,nan,nan,nan,nan,250,2.2730923694779115,0.56,0.9958669764267438,2.0198309398385033,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,500,6.488,0.499,0.9914193115210831,1.9820627491715663,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,750,7.032,0.632,0.9853949865952929,1.9913772741694182,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,1000,7.468,0.637,0.9805235345635794,1.9927916019289702,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,1250,7.28,0.632,0.9740693261653548,1.9924377330350846,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,1500,7.688,0.631,0.96652061844639,1.9890195399328434,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,1750,7.784,0.631,0.9649923260204613,1.9764343054282836,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,2000,7.288,0.626,0.9591022071577932,1.9984942713905538,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,2250,7.588,0.626,0.9507308624243763,1.9969432774671556,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,2500,7.496,0.626,0.9455323501620292,1.9869391230798215,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,2750,7.284,0.637,0.9425576282451382,1.9833736532349282,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,3000,7.552,0.626,0.9314788015995712,1.9815717075729558,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,3250,7.684,0.637,0.9243882912866258,1.998318113860049,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,3500,7.62,0.626,0.921523174695804,1.9713733258455666,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,3750,7.048,0.632,0.9241596319870002,2.0082099871580614,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,4000,7.804,0.505,0.9169961966687546,2.000015866409566,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,4250,7.46,0.632,0.913180514535318,1.995576981610682,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,4500,7.836,0.632,0.9070037116075693,1.9874233057380437,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,4750,7.476,0.626,0.9086884267504327,2.018002157492305,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,state_shaped_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6527725528553157,0.875,nan,nan,nan,nan,5000,7.736,0.631,0.8927015290269096,1.9849150709558498,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22360996162816943,0.25,nan,nan,nan,nan,1,-1.0,0.552,0.08333333333333333,1.9246026741261837,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15664735535324656,0.125,nan,nan,nan,nan,250,-0.004016064257028112,0.5,0.08791533241518873,1.939021421526746,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1883981641712437,0.25,nan,nan,nan,nan,500,-0.024,0.5,0.08616650974612759,1.9891196290088793,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1883981641712437,0.25,nan,nan,nan,nan,750,0.032,0.552,0.08784519262313656,1.9640225675641496,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1883981641712437,0.25,nan,nan,nan,nan,1000,0.016,0.5,0.08754216724105604,1.9834851332934718,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1883981641712437,0.25,nan,nan,nan,nan,1250,-0.04,0.5,0.08843735778567573,1.9548044124067336,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10112105936347905,0.125,nan,nan,nan,nan,1500,0.04,0.476,0.08928189489965085,1.9900981393766313,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2180422842525017,0.125,nan,nan,nan,nan,1750,-0.024,0.448,0.08789789715011585,2.076118580927751,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2180422842525017,0.125,nan,nan,nan,nan,2000,-0.032,0.448,0.08818829077770021,1.9829604516334483,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10112105936347905,0.125,nan,nan,nan,nan,2250,-0.008,0.552,0.08685905093003564,2.1717127796830336,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10112105936347905,0.125,nan,nan,nan,nan,2500,0.016,0.5,0.08586453084395194,2.3731905014377035,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10112105936347905,0.125,nan,nan,nan,nan,2750,0.0,0.552,0.08986028494931685,2.312466315979514,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10112105936347905,0.125,nan,nan,nan,nan,3000,-0.04,0.448,0.08720073958764664,2.2036053995127096,nan,nan,nan,nan,nan,nan
learning_curve,3,contains_101,terminal_rl,nearest,hashed_pair,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10112105936347905,0.125,nan,nan,nan,nan,3250,0.136,0.5,0.08786274081579086,2.2006177907399462,nan,nan,nan,nan,nan,nan
